"X1"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"IHW_pvalue"	"t_ID"	"Human"	"type"	"symbol"
"53"	"DDA1_crovir-transcript-6823"	1074.82860509751	0.76611144842657	0.0949575612052504	8.06793517759606	7.14969868828039e-16	1.09656425230719e-13	1.00250912521955e-13	"crovir-transcript-6823"	"NP_076955"	"Nonvenom"	"DDA1"
"54"	"ARL1_crovir-transcript-12005"	1360.40247450147	0.920161911975466	0.115659197766436	7.95580403240955	1.77971908329906e-15	2.63758367513647e-13	2.4113513615741e-13	"crovir-transcript-12005"	"NP_001168"	"Nonvenom"	"ARL1"
"55"	"UBA1_crovir-transcript-14765"	3954.82895780112	0.521047939212042	0.0657764921165472	7.92149174341516	2.34677843106626e-15	3.36456603323521e-13	3.31542680507353e-13	"crovir-transcript-14765"	"XP_016885266"	"Nonvenom"	"UBA1"
"56"	"ATG16L1_crovir-transcript-10632"	1126.54883924526	0.71582533023885	0.0912160730790475	7.84757889783875	4.24145582516143e-15	6.01557014342788e-13	5.59547966454084e-13	"crovir-transcript-10632"	"XP_005246139"	"Nonvenom"	"XP_005246139"
"57"	"AP4E1_crovir-transcript-11195"	688.844881298947	1.0048761158235	0.128479043707599	7.82132312652058	5.22709778385592e-15	7.33461912436804e-13	6.63052965706156e-13	"crovir-transcript-11195"	"NP_031373"	"Nonvenom"	"AP4E1"
"58"	"ZFAND4_crovir-transcript-3297"	445.713727361705	1.21660758038646	0.155787819382126	7.80938834121743	5.74661826416537e-15	7.97872577940434e-13	8.2593465928988e-13	"crovir-transcript-3297"	"XP_016872420"	"Nonvenom"	"ZFAND4"
"59"	"LOX_crovir-transcript-15556"	319.282432258649	2.01677567308601	0.2594850659693	7.77222251905863	7.71208139602054e-15	1.04868405787125e-12	9.51690546036425e-13	"crovir-transcript-15556"	"NP_002308"	"Nonvenom"	"LOX"
"60"	"TFG_crovir-transcript-3837"	2026.83079775613	1.00163020514213	0.129159776613923	7.75497009518796	8.83642970454759e-15	1.18931130411207e-12	1.09866857170422e-12	"crovir-transcript-3837"	"NP_001007566"	"Nonvenom"	"TFG"
"61"	"UBAP1_crovir-transcript-4158"	617.743473739087	0.957201365004195	0.123875190989289	7.72714340425889	1.09986723092677e-14	1.45072487759241e-12	1.3630456168042e-12	"crovir-transcript-4158"	"NP_001164672"	"Nonvenom"	"UBAP1"
"62"	"UAP1_crovir-transcript-5635"	1805.83613909322	0.86231691547275	0.111746439100726	7.71672835763005	1.19353644662237e-14	1.55868769613357e-12	1.46433690408881e-12	"crovir-transcript-5635"	"NP_001311045"	"Nonvenom"	"UAP1"
"63"	"HACD4_crovir-transcript-15362"	135.844059312181	2.81479050810726	0.365620942535262	7.69865776448457	1.37502893913782e-14	1.77810114776744e-12	1.56312448725726e-12	"crovir-transcript-15362"	"NP_001308832"	"Nonvenom"	"HACD4"
"64"	"RASL11A_crovir-transcript-3948"	24.1179293234109	8.60280700002129	1.11292220951554	7.72992660804761	1.07608604072858e-14	1.43369443204142e-12	1.83222909913101e-12	"crovir-transcript-3948"	"NP_996563"	"Nonvenom"	"RASL11A"
"65"	"TXNL1_crovir-transcript-15891"	1197.87554748804	0.783919591588869	0.102251251660523	7.66660142402464	1.76613516665648e-14	2.21860217601895e-12	2.08351159139694e-12	"crovir-transcript-15891"	"XP_024307057"	"Nonvenom"	"TXNL1"
"66"	"LOC103051181_crovir-transcript-4696"	23.9703765257914	8.28850565537714	1.0808380276372	7.66859181805109	1.73894859561015e-14	2.20545499770172e-12	2.84914025786935e-12	"crovir-transcript-4696"	"NP_036596"	"Nonvenom"	"TLL1"
"67"	"VEGFA_crovir-transcript-9439"	7556.1038069843	1.12192586801955	0.148873803704586	7.53608653840683	4.84285264766738e-14	5.8070205838848e-12	5.36444157950468e-12	"crovir-transcript-9439"	"NP_001020537"	"Nonvenom"	"VEGFA"
"68"	"NR4A3_crovir-transcript-2319"	248.001498359417	8.60973426441865	1.13599436445577	7.57902902849647	3.48150615298869e-14	4.27687417509498e-12	6.82612418714345e-12	"crovir-transcript-2319"	"NP_775292"	"Nonvenom"	"NR4A3"
"69"	"LOC103058653_crovir-transcript-15151"	63.0901577259292	2.79301168014458	0.375441893189166	7.43926485246367	1.01247151325314e-13	1.16126080520077e-11	7.33088735199566e-12	"crovir-transcript-15151"	"NP_001177694"	"Nonvenom"	"KLRF2"
"70"	"RARS2_crovir-transcript-8979"	125.20874653937	1.35173854776182	0.183415571012899	7.36981348037652	1.70866926880151e-13	1.89389476096571e-11	1.43807950320717e-11	"crovir-transcript-8979"	"NP_001337434"	"Nonvenom"	"RARS2"
"71"	"MBOAT2_crovir-transcript-8808"	253.637043392547	3.1408188461221	0.427940942757796	7.33937450780381	2.14594364355743e-13	2.33925592219194e-11	2.21138586028115e-11	"crovir-transcript-8808"	"NP_620154"	"Nonvenom"	"MBOAT2"
"72"	"NOCT_crovir-transcript-4490"	863.241732518312	2.11520506553858	0.288592198363973	7.32939101448222	2.31200908053305e-13	2.49962293215007e-11	2.24504733412676e-11	"crovir-transcript-4490"	"NP_036250"	"Nonvenom"	"NOCT"
"73"	"YWHAQ_crovir-transcript-8760"	12093.5672868966	0.977646409161979	0.133458792147194	7.32545524676797	2.38089074044879e-13	2.55316657451378e-11	2.39756309941021e-11	"crovir-transcript-8760"	"NP_006817"	"Nonvenom"	"YWHAQ"
"74"	"HNRNPR_crovir-transcript-878"	660.035402712659	0.781333604509489	0.107631209095905	7.25935916796473	3.88928490685808e-13	4.10397343371665e-11	3.78708048656379e-11	"crovir-transcript-878"	"NP_006363"	"Nonvenom"	"SYNCRIP"
"75"	"CIRBP_crovir-transcript-6685"	3287.73765126299	0.580683332896073	0.0801098075468999	7.24859228448545	4.21125457430431e-13	4.37373605000582e-11	4.04039406878315e-11	"crovir-transcript-6685"	"NP_001287758"	"Nonvenom"	"CIRBP"
"76"	"MVD_crovir-transcript-16332"	650.574415731087	1.67076899292765	0.230767871160989	7.24004162504097	4.48547054706857e-13	4.62213722779957e-11	4.22568466839642e-11	"crovir-transcript-16332"	"XP_011521388"	"Nonvenom"	"MVD"
"77"	"PPIG_crovir-transcript-8285"	1352.44282306973	0.759940902218178	0.105725387549095	7.18787530445602	6.58073192635645e-13	6.62594306172837e-11	6.1209503135578e-11	"crovir-transcript-8285"	"NP_004783"	"Nonvenom"	"PPIG"
"78"	"LOC103052239_crovir-transcript-7045"	46.1742663441095	4.17004864538131	0.585412211797488	7.12326897414272	1.05396848789367e-12	1.03745107129235e-10	6.9869302469287e-11	"crovir-transcript-7045"	"XP_016860548"	"Nonvenom"	"LBH"
"79"	"LTN1_crovir-transcript-3715"	1406.59003781522	0.960575386859924	0.13431306906747	7.15176410999436	8.56696968617423e-13	8.49611504967203e-11	8.21923088881753e-11	"crovir-transcript-3715"	"NP_056380"	"Nonvenom"	"LTN1"
"80"	"LOC103063119_crovir-transcript-1292"	158.820024012045	0.914571019635774	0.129037312743998	7.08764775232285	1.36410635140548e-12	1.32298255698811e-10	1.00350919846042e-10	"crovir-transcript-1292"	"XP_016877071"	"Nonvenom"	"NPAS3"
"81"	"MTREX_crovir-transcript-15788"	1140.13836015966	1.13485190745745	0.159543199752421	7.11313242569107	1.13438337688466e-12	1.10833457341546e-10	1.01241008279666e-10	"crovir-transcript-15788"	"NP_056175"	"Nonvenom"	"MTREX"
"82"	"NR4A2_crovir-transcript-8197"	1543.63464853425	2.30431871985916	0.325478436444827	7.0797892021021	1.44373904357867e-12	1.38999401348924e-10	1.27475159826946e-10	"crovir-transcript-8197"	"XP_005246678"	"Nonvenom"	"NR4A2"
"83"	"SLC6A17_crovir-transcript-6147"	17.9301950458501	4.23411512186434	0.598566049084045	7.0737642543268	1.5078636635782e-12	1.43084328939543e-10	1.88399708211833e-10	"crovir-transcript-6147"	"NP_001010898"	"Nonvenom"	"SLC6A17"
"84"	"PACSIN1_crovir-transcript-6218"	210.062295605748	1.72704828173964	0.244586731616467	7.0610873710345	1.65204673332903e-12	1.55646402947214e-10	2.64992792758312e-10	"crovir-transcript-6218"	"NP_001186512"	"Nonvenom"	"PACSIN1"
"85"	"EDC4_crovir-transcript-11557"	828.633409354745	1.3272708759236	0.19044934452984	6.96915433970235	3.18851754177274e-12	2.86098954938656e-10	2.67604704321944e-10	"crovir-transcript-11557"	"NP_055144"	"Nonvenom"	"EDC4"
"86"	"SIK3_crovir-transcript-13096"	280.101698786952	0.860800285777204	0.123407947603905	6.97524189074161	3.05344987712175e-12	2.77758647443006e-10	3.36878822584514e-10	"crovir-transcript-13096"	"XP_005271538"	"Nonvenom"	"XP_005271538"
"87"	"GPBP1_crovir-transcript-15800"	813.407714985384	0.633498890997586	0.09189788474353	6.89350895034814	5.44326928279362e-12	4.81857193557368e-10	4.44576483882168e-10	"crovir-transcript-15800"	"XP_006714736"	"Nonvenom"	"XP_006714736"
"88"	"LOC103051292_crovir-transcript-8025"	74.4129862827223	2.63103460398138	0.385070787074592	6.8325998551319	8.33893209401451e-12	7.00576524331538e-10	4.63202104968918e-10	"crovir-transcript-8025"	"NP_056303"	"Nonvenom"	"PNKD"
"89"	"EXOC3L2_crovir-transcript-1259"	178.019945762165	2.45378042097173	0.351854815181228	6.97384351471182	3.08397110000069e-12	2.78613553486364e-10	4.68542236900041e-10	"crovir-transcript-1259"	"NP_612635"	"Nonvenom"	"EXOC3L2"
"90"	"TRAPPC8_crovir-transcript-5141"	822.349268190242	0.74176432815294	0.108045371207819	6.86530408346882	6.63497664375081e-12	5.6461510923273e-10	5.02037190105541e-10	"crovir-transcript-5141"	"XP_005258290"	"Nonvenom"	"TRAPPC8"
"91"	"LOC103065959_crovir-transcript-952"	170.338115598274	1.49192494146582	0.216257770326738	6.89882698416667	5.24336833935527e-12	4.67297489162811e-10	5.44897029217319e-10	"crovir-transcript-952"	"NP_060119"	"Nonvenom"	"CNNM2"
"92"	"LOC103051361_crovir-transcript-13798"	978.051849227864	1.40473089463616	0.204997592214168	6.85242631127386	7.26077909019938e-12	6.13908180767499e-10	5.62803133147516e-10	"crovir-transcript-13798"	"NP_689484"	"Nonvenom"	"LONRF1"
"93"	"ABCF1_crovir-transcript-13211"	1012.00137351184	1.22808822817111	0.180018442650356	6.82201340090686	8.97732895710153e-12	7.49436512304869e-10	6.91453513589076e-10	"crovir-transcript-13211"	"NP_001020262"	"Nonvenom"	"ABCF1"
"94"	"KRT222_crovir-transcript-2580"	109.802017298619	8.7033903146441	1.28877175257989	6.75324416229751	1.44575332314164e-11	1.19184289576489e-09	1.0246659072413e-09	"crovir-transcript-2580"	"NP_689562"	"Nonvenom"	"KRT222"
"95"	"LOC103054836_crovir-transcript-5628"	974.138009316817	1.05434659606959	0.15615670866884	6.75184950462508	1.45972249518334e-11	1.19588445412847e-09	1.07989552743944e-09	"crovir-transcript-5628"	"XP_016866764"	"Nonvenom"	"BAG6"
"96"	"ZC3H15_crovir-transcript-8369"	784.26544548951	1.26053686354068	0.186949856189913	6.74264687457243	1.55526889897345e-11	1.25538360622872e-09	1.10504217081049e-09	"crovir-transcript-8369"	"NP_060941"	"Nonvenom"	"ZC3H15"
"97"	"YIPF2_crovir-transcript-14972"	1819.56201020939	0.736713313901416	0.109234547936074	6.74432519583966	1.53739856559645e-11	1.25174611606279e-09	1.1309360387179e-09	"crovir-transcript-14972"	"NP_061855"	"Nonvenom"	"YIPF1"
"98"	"GLI3_crovir-transcript-2263"	89.1912489074255	3.91558468727273	0.588188830231446	6.65701979708113	2.79435561574476e-11	2.15541231413295e-09	1.62011733516719e-09	"crovir-transcript-2263"	"NP_000159"	"Nonvenom"	"GLI3"
"99"	"LOC103057629_crovir-transcript-15005"	1879.16923190414	0.957522542659443	0.143122414873283	6.69023467433252	2.22812994020776e-11	1.75982238990062e-09	1.70506123779971e-09	"crovir-transcript-15005"	"NP_001407"	"Nonvenom"	"EIF4A1"
"100"	"CFAP99_crovir-transcript-3289"	70.3271022122301	3.40969864946102	0.511809122214107	6.66205134193491	2.70031653380362e-11	2.11750752229418e-09	1.83455642104115e-09	"crovir-transcript-3289"	"XP_024309814"	"Nonvenom"	"CFAP99"
"101"	"LOC103057433_crovir-transcript-9410"	128.196994495226	3.38193092972257	0.509227911232809	6.64129136506897	3.10946665797219e-11	2.37074365425741e-09	1.95999211426651e-09	"crovir-transcript-9410"	"NP_001292353"	"Nonvenom"	"FMN2"
"102"	"FCHSD2_crovir-transcript-4447"	68.6029545779899	2.25234332497184	0.341412634869591	6.59712938225664	4.19194923021043e-11	3.08892795231707e-09	2.13638900033591e-09	"crovir-transcript-4447"	"NP_055639"	"Nonvenom"	"FCHSD2"
"103"	"NOSIP_crovir-transcript-2712"	1834.95861449505	0.611159467111871	0.0923318395854679	6.61916268381228	3.61239131992723e-11	2.73835870746207e-09	2.50348266102888e-09	"crovir-transcript-2712"	"XP_024307296"	"Nonvenom"	"NOSIP"
"104"	"HBS1L_crovir-transcript-9160"	821.129975467206	0.626592990752318	0.0947989322959707	6.60970514726937	3.85086237033786e-11	2.90244998084322e-09	2.65349940522547e-09	"crovir-transcript-9160"	"NP_006611"	"Nonvenom"	"HBS1L"
"105"	"LOC103060487_crovir-transcript-13314"	33.5792663327064	4.82320972541339	0.724058132773449	6.66135701968909	2.71310668133219e-11	2.11750752229418e-09	2.70054913838683e-09	"crovir-transcript-13314"	"XP_006713076"	"Nonvenom"	"CFAP20DC"
"106"	"UBE2M_crovir-transcript-2751"	1223.94841853362	0.8034463039128	0.121766992483066	6.59822738107401	4.16102759650815e-11	3.0833682021316e-09	2.85202210489958e-09	"crovir-transcript-2751"	"NP_003960"	"Nonvenom"	"UBE2M"
"107"	"LOC103064969_crovir-transcript-3701"	156.592404048902	1.27880962051699	0.194358322108304	6.57964941580627	4.71558822680501e-11	3.43638722163304e-09	3.00792131695483e-09	"crovir-transcript-3701"	"NA"	"Nonvenom"	NA
"108"	"PITPNM2_crovir-transcript-16363"	2817.21619654268	1.23715123635679	0.190125826008171	6.50701307829488	7.6659740666827e-11	5.46563232105647e-09	5.08454121823921e-09	"crovir-transcript-16363"	"XP_024304866"	"Nonvenom"	"PITPNM2"
"109"	"SOWAHB_crovir-transcript-4253"	263.767389646145	1.1395961008271	0.173422704305501	6.5712047646287	4.99097669147745e-11	3.61708695387844e-09	5.95652212622972e-09	"crovir-transcript-4253"	"NP_001025041"	"Nonvenom"	"SOWAHB"
